tab	specimens																								
specimen	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
GB25-7a	GB25-7		HT	292.1	44.3	1	19	100	0.3	2				953	673	K		hargrave 2017-03-14 12:20:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB25-8a	GB25-8		HT	295.3	40.2	1	19	100	0.4	1.5				953	673	K		hargrave 2017-03-14 12:22:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB25-8a	GB25-8		HT	215.2	-27.5	1	19	-1	0.4	1.5				953	673	K		hargrave 2017-03-14 12:22:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB25-8a	GB25-8		HT	294.7	30.7	1	19	0	0.4	1.5				953	673	K		hargrave 2017-03-14 12:22:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-1a	GB26-1		HT	306.2	37.5	1	19	100	0.4	2.1				953	673	K		hargrave 2017-03-14 12:24:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB26-1a	GB26-1		HT	159.3	22.7	1	19	-1	0.4	2.1				953	673	K		hargrave 2017-03-14 12:24:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-1a	GB26-1		HT	304.6	28.3	1	19	0	0.4	2.1				953	673	K		hargrave 2017-03-14 12:24:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-2a	GB26-2		HT	345.4	44.3	1	19	-1	0.9	1.7				953	673	K		hargrave 2017-03-14 11:24:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-2a	GB26-2		HT	305.9	29.7	1	19	0	0.9	1.7				953	673	K		hargrave 2017-03-14 11:24:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-2a	GB26-2		HT	307.7	38.8	1	19	100	0.9	1.7				953	673	K		hargrave 2017-03-14 11:24:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB26-3a	GB26-3		HT	273.6	43.6	1	19	-1	1	1.7				953	673	K		hargrave 2017-03-14 11:26:16	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-3a	GB26-3		HT	300.7	28.8	1	19	0	1	1.7				953	673	K		hargrave 2017-03-14 11:26:16	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-3a	GB26-3		HT	301.9	38.1	1	19	100	1	1.7				953	673	K		hargrave 2017-03-14 11:26:16	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB26-4a	GB26-4		HT	279.8	42	1	19	-1	1.2	2				953	673	K		hargrave 2017-03-14 11:27:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-4a	GB26-4		HT	300.6	25.6	1	19	0	1.2	2				953	673	K		hargrave 2017-03-14 11:27:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-4a	GB26-4		HT	301.6	34.9	1	19	100	1.2	2				953	673	K		hargrave 2017-03-14 11:27:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB26-6a	GB26-6		HT	285.3	26.4	1	19	-1	0.7	1.6				953	673	K		hargrave 2017-03-14 11:29:20	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-6a	GB26-6		HT	299.5	25.9	1	19	0	0.7	1.6				953	673	K		hargrave 2017-03-14 11:29:20	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-6a	GB26-6		HT	300.4	35.2	1	19	100	0.7	1.6				953	673	K		hargrave 2017-03-14 11:29:20	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB26-7a	GB26-7		HT	300.9	30.6	1	19	0	0.6	2.1				953	673	K		hargrave 2017-03-14 12:25:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-7a	GB26-7		HT	302.1	39.9	1	19	100	0.6	2.1				953	673	K		hargrave 2017-03-14 12:25:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB26-7a	GB26-7		HT	114.8	27.9	1	19	-1	0.6	2.1				953	673	K		hargrave 2017-03-14 12:25:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-8a	GB26-8		HT	189.7	25.5	1	21	-1	0.7	3.3				953	673	K		hargrave 2017-03-14 11:33:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-8a	GB26-8		HT	303.8	30.4	1	21	0	0.7	3.3				953	673	K		hargrave 2017-03-14 11:33:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-8a	GB26-8		HT	305.3	39.6	1	21	100	0.7	3.3				953	673	K		hargrave 2017-03-14 11:33:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB26-9a	GB26-9		HT	198.7	-0.1	1	18	-1	0.8	4.2				953	673	K		hargrave 2017-03-14 11:37:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB26-9a	GB26-9		HT	298.6	29.1	1	18	0	0.8	4.2				953	673	K		hargrave 2017-03-14 11:37:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB26-9a	GB26-9		HT	299.5	38.5	1	18	100	0.8	4.2				953	673	K		hargrave 2017-03-14 11:37:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-1a	GB27-1		HT	179.9	14.1	1	19	-1	0.6	3.2				953	673	K		hargrave 2017-03-16 14:02:55	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-1a	GB27-1		HT	298.7	29.1	1	19	0	0.6	3.2				953	673	K		hargrave 2017-03-16 14:02:55	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-1a	GB27-1		HT	299.6	38.5	1	19	100	0.6	3.2				953	673	K		hargrave 2017-03-16 14:02:55	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-2a	GB27-2		HT	308.7	43.1	1	19	100	0.3	1.8				953	673	K		hargrave 2017-03-16 14:04:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-2a	GB27-2		HT	306.5	34	1	19	0	0.3	1.8				953	673	K		hargrave 2017-03-16 14:04:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-2a	GB27-2		HT	39.3	48	1	19	-1	0.3	1.8				953	673	K		hargrave 2017-03-16 14:04:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-3a	GB27-3		HT	306.1	33.1	1	19	0	0.5	2.3				953	673	K		hargrave 2017-03-16 14:06:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-3a	GB27-3		HT	308.1	42.2	1	19	100	0.5	2.3				953	673	K		hargrave 2017-03-16 14:06:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-3a	GB27-3		HT	351.9	52.9	1	19	-1	0.5	2.3				953	673	K		hargrave 2017-03-16 14:06:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-4a	GB27-4		HT	345.1	53.5	1	19	-1	0.2	1.8				953	673	K		hargrave 2017-03-16 14:07:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-4a	GB27-4		HT	298.2	31	1	19	0	0.2	1.8				953	673	K		hargrave 2017-03-16 14:07:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-4a	GB27-4		HT	299.2	40.4	1	19	100	0.2	1.8				953	673	K		hargrave 2017-03-16 14:07:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-5a	GB27-5		HT	225.4	31.6	1	19	-1	0.4	2.3				953	673	K		hargrave 2017-03-16 14:09:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-5a	GB27-5		HT	303.9	32.3	1	19	0	0.4	2.3				953	673	K		hargrave 2017-03-16 14:09:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-5a	GB27-5		HT	305.6	41.5	1	19	100	0.4	2.3				953	673	K		hargrave 2017-03-16 14:09:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-6a	GB27-6		HT	241.1	22.5	1	19	-1	0.8	2.7				953	673	K		hargrave 2017-03-16 14:10:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-6a	GB27-6		HT	297.6	33.4	1	19	0	0.8	2.7				953	673	K		hargrave 2017-03-16 14:10:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-6a	GB27-6		HT	298.5	42.8	1	19	100	0.8	2.7				953	673	K		hargrave 2017-03-16 14:10:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-7a	GB27-7		HT	148.7	7.6	1	19	-1	0.1	2.4				953	673	K		hargrave 2017-03-16 14:12:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-7a	GB27-7		HT	300.6	32.5	1	19	0	0.1	2.4				953	673	K		hargrave 2017-03-16 14:12:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-7a	GB27-7		HT	301.9	41.9	1	19	100	0.1	2.4				953	673	K		hargrave 2017-03-16 14:12:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB27-8a	GB27-8		HT	127.4	19.6	1	19	-1	0.9	2.8				953	673	K		hargrave 2017-03-16 14:14:00	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB27-8a	GB27-8		HT	300.5	32.1	1	19	0	0.9	2.8				953	673	K		hargrave 2017-03-16 14:14:00	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB27-8a	GB27-8		HT	301.7	41.5	1	19	100	0.9	2.8				953	673	K		hargrave 2017-03-16 14:14:00	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB28-1a	GB28-1		HT	300	41.8	1	19	100	0.2	3.1				953	673	K		hargrave 2017-03-16 14:16:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB28-1a	GB28-1		HT	292	38.1	1	19	-1	0.2	3.1				953	673	K		hargrave 2017-03-16 14:16:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB28-1a	GB28-1		HT	298.9	32.4	1	19	0	0.2	3.1				953	673	K		hargrave 2017-03-16 14:16:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB28-2a	GB28-2		HT	303.5	34.5	1	19	0	0.3	2.5				953	673	K		hargrave 2017-03-16 14:17:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB28-2a	GB28-2		HT	305.3	43.7	1	19	100	0.3	2.5				953	673	K		hargrave 2017-03-16 14:17:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB28-2a	GB28-2		HT	214.7	-28.2	1	19	-1	0.3	2.5				953	673	K		hargrave 2017-03-16 14:17:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB28-3a	GB28-3		HT	303.6	43.3	1	19	100	0.2	3				953	673	K		hargrave 2017-03-16 14:21:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB28-3a	GB28-3		HT	302	34	1	19	0	0.2	3				953	673	K		hargrave 2017-03-16 14:21:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB28-3a	GB28-3		HT	217.7	-26.3	1	19	-1	0.2	3				953	673	K		hargrave 2017-03-16 14:21:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB28-4a	GB28-4		HT	297.6	32	1	19	0	0.2	1.5				953	673	K		hargrave 2017-03-16 14:23:34	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB28-4a	GB28-4		HT	298.6	41.4	1	19	100	0.2	1.5				953	673	K		hargrave 2017-03-16 14:23:34	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB28-4a	GB28-4		HT	201.9	-47.7	1	19	-1	0.2	1.5				953	673	K		hargrave 2017-03-16 14:23:34	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB28-5a	GB28-5		HT	288.9	36.8	1	19	-1	0.7	2.2				953	673	K		hargrave 2017-03-16 14:25:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB28-5a	GB28-5		HT	301.7	32.1	1	19	0	0.7	2.2				953	673	K		hargrave 2017-03-16 14:25:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB28-5a	GB28-5		HT	303.1	41.4	1	19	100	0.7	2.2				953	673	K		hargrave 2017-03-16 14:25:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB28-6a	GB28-6		HT	325.9	50.6	1	19	-1	0.5	4.4				953	673	K		hargrave 2017-03-16 14:26:37	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB28-6a	GB28-6		HT	301.1	35.8	1	19	0	0.5	4.4				953	673	K		hargrave 2017-03-16 14:26:37	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB28-6a	GB28-6		HT	302.7	45.2	1	19	100	0.5	4.4				953	673	K		hargrave 2017-03-16 14:26:37	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-1a	GB29-1		HT	178.3	10.9	1	19	-1	1.1	3.9				953	673	K		hargrave 2017-03-16 14:28:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB29-1a	GB29-1		HT	304.7	36.1	1	19	100	1.1	3.9				953	673	K		hargrave 2017-03-16 14:28:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-1a	GB29-1		HT	303.3	26.9	1	19	0	1.1	3.9				953	673	K		hargrave 2017-03-16 14:28:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB29-2a	GB29-2		HT	296.8	40.5	1	19	100	2.3	4				953	673	K		hargrave 2017-03-16 14:29:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-2a	GB29-2		HT	296.1	31	1	19	0	2.3	4				953	673	K		hargrave 2017-03-16 14:29:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB29-2a	GB29-2		HT	355.4	45	1	19	-1	2.3	4				953	673	K		hargrave 2017-03-16 14:29:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB29-3a	GB29-3		HT	311.3	49	1	19	-1	2.2	2.6				953	673	K		hargrave 2017-03-16 14:31:06	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB29-3a	GB29-3		HT	302.9	27.6	1	19	0	2.2	2.6				953	673	K		hargrave 2017-03-16 14:31:06	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB29-3a	GB29-3		HT	304.3	36.9	1	19	100	2.2	2.6				953	673	K		hargrave 2017-03-16 14:31:06	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-4a	GB29-4		HT	164.8	5.2	1	19	-1	1.4	2.6				953	673	K		hargrave 2017-03-16 14:32:36	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB29-4a	GB29-4		HT	299.6	26.4	1	19	0	1.4	2.6				953	673	K		hargrave 2017-03-16 14:32:36	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB29-4a	GB29-4		HT	300.5	35.8	1	19	100	1.4	2.6				953	673	K		hargrave 2017-03-16 14:32:36	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-5a	GB29-5		HT	182.7	10.7	1	19	-1	1.8	4.1				953	673	K		hargrave 2017-03-16 14:35:05	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB29-5a	GB29-5		HT	292.8	29.7	1	19	0	1.8	4.1				953	673	K		hargrave 2017-03-16 14:35:05	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB29-5a	GB29-5		HT	293.1	39.1	1	19	100	1.8	4.1				953	673	K		hargrave 2017-03-16 14:35:05	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-6a	GB29-6		HT	296.9	32.5	1	19	0	2.1	4.3				953	673	K		hargrave 2017-03-16 14:36:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB29-6a	GB29-6		HT	297.7	41.9	1	19	100	2.1	4.3				953	673	K		hargrave 2017-03-16 14:36:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-6a	GB29-6		HT	113.7	22.9	1	19	-1	2.1	4.3				953	673	K		hargrave 2017-03-16 14:36:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB29-7a	GB29-7		HT	13.4	57.4	1	19	-1	2.5	2				953	673	K		hargrave 2017-03-16 14:40:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB29-7a	GB29-7		HT	295.3	44.3	1	19	100	2.5	2				953	673	K		hargrave 2017-03-16 14:40:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB29-7a	GB29-7		HT	294.7	34.8	1	19	0	2.5	2				953	673	K		hargrave 2017-03-16 14:40:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-1a	GB3-1		HT	304.8	43.5	1	15	100	0.1	1.7				953	773	K		hargrave 2016-11-15 18:36:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-1a	GB3-1		HT	257.5	33.3	1	15	-1	0.1	1.7				953	773	K		hargrave 2016-11-15 18:36:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-1a	GB3-1		HT	303.1	34.2	1	15	0	0.1	1.7				953	773	K		hargrave 2016-11-15 18:36:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-2a	GB3-2		HT	299.8	36.2	1	15	0	0.2	1.8				953	773	K		hargrave 2016-11-15 18:38:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-2a	GB3-2		HT	301.2	45.6	1	15	100	0.2	1.8				953	773	K		hargrave 2016-11-15 18:38:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-2a	GB3-2		HT	114.1	29.6	1	15	-1	0.2	1.8				953	773	K		hargrave 2016-11-15 18:38:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-3a	GB3-3		HT	98.3	31.7	1	15	-1	0.4	2				953	773	K		hargrave 2016-11-15 18:39:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-3a	GB3-3		HT	294.3	32.6	1	15	0	0.4	2				953	773	K		hargrave 2016-11-15 18:39:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-3a	GB3-3		HT	294.8	42.1	1	15	100	0.4	2				953	773	K		hargrave 2016-11-15 18:39:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-4a	GB3-4		HT	275.8	38.7	1	15	-1	0.2	1.1				953	773	K		hargrave 2016-11-15 18:42:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-4a	GB3-4		HT	304	41.1	1	15	100	0.2	1.1				953	773	K		hargrave 2016-11-15 18:42:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-4a	GB3-4		HT	302.5	31.8	1	15	0	0.2	1.1				953	773	K		hargrave 2016-11-15 18:42:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-5a	GB3-5		HT	306.7	43.7	1	15	100	0.5	1.5				953	773	K		hargrave 2016-11-15 18:45:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-5a	GB3-5		HT	261.3	35.1	1	15	-1	0.5	1.5				953	773	K		hargrave 2016-11-15 18:45:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-5a	GB3-5		HT	304.7	34.5	1	15	0	0.5	1.5				953	773	K		hargrave 2016-11-15 18:45:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-6a	GB3-6		HT	146.7	16.7	1	15	-1	0.6	2.7				953	773	K		hargrave 2016-11-15 18:47:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-6a	GB3-6		HT	301.7	32.9	1	15	0	0.6	2.7				953	773	K		hargrave 2016-11-15 18:47:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-6a	GB3-6		HT	303.2	42.2	1	15	100	0.6	2.7				953	773	K		hargrave 2016-11-15 18:47:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-7a	GB3-7		HT	242.5	24.8	1	15	-1	0.2	2				953	773	K		hargrave 2016-11-15 18:49:36	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-7a	GB3-7		HT	300.7	33.6	1	15	0	0.2	2				953	773	K		hargrave 2016-11-15 18:49:36	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB3-7a	GB3-7		HT	302.1	43	1	15	100	0.2	2				953	773	K		hargrave 2016-11-15 18:49:36	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-8a	GB3-8		HT	305.3	42.2	1	15	100	0	1.5				953	773	K		hargrave 2016-11-15 18:51:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB3-8a	GB3-8		HT	275.1	56.5	1	15	-1	0	1.5				953	773	K		hargrave 2016-11-15 18:51:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB3-8a	GB3-8		HT	303.6	33	1	15	0	0	1.5				953	773	K		hargrave 2016-11-15 18:51:07	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-1a	GB30-1		HT	307.3	31.1	1	15	0	3.3	7.4				953	773	K		hargrave 2017-03-16 14:42:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-1a	GB30-1		HT	309.3	40.1	1	15	100	3.3	7.4				953	773	K		hargrave 2017-03-16 14:42:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB30-1a	GB30-1		HT	299.4	63.3	1	15	-1	3.3	7.4				953	773	K		hargrave 2017-03-16 14:42:24	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
